review_item_id,severity,reason,source_file,source_sheet,source_row,model_key,proposal_selectable_id,rpo,raw_value,recommended_action,notes
review_3cdda0f1bb9a,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,16,stingray,prop_stingray_interior_norpo_7a5ed39f,,"Console, floor, 2 cup holders, auxiliary power outlet, 3 USB ports (2 type-C, 1 type-A), passenger grab handle and lockable storage",review_non_standard_row_without_rpo,
review_3cdda0f1bb9a,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,16,stingray,prop_stingray_interior_norpo_7a5ed39f,,"Console, floor, 2 cup holders, auxiliary power outlet, 3 USB ports (2 type-C, 1 type-A), passenger grab handle and lockable storage",review_non_standard_row_without_rpo,
review_3cdda0f1bb9a,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,16,stingray,prop_stingray_interior_norpo_7a5ed39f,,"Console, floor, 2 cup holders, auxiliary power outlet, 3 USB ports (2 type-C, 1 type-A), passenger grab handle and lockable storage",review_non_standard_row_without_rpo,
review_3cdda0f1bb9a,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,16,stingray,prop_stingray_interior_norpo_7a5ed39f,,"Console, floor, 2 cup holders, auxiliary power outlet, 3 USB ports (2 type-C, 1 type-A), passenger grab handle and lockable storage",review_non_standard_row_without_rpo,
review_4b1dffb83736,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,17,stingray,prop_stingray_interior_norpo_7210b5e2,,"Cruise control, electronic with set and resume speed",review_non_standard_row_without_rpo,
review_4b1dffb83736,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,17,stingray,prop_stingray_interior_norpo_7210b5e2,,"Cruise control, electronic with set and resume speed",review_non_standard_row_without_rpo,
review_4b1dffb83736,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,17,stingray,prop_stingray_interior_norpo_7210b5e2,,"Cruise control, electronic with set and resume speed",review_non_standard_row_without_rpo,
review_4b1dffb83736,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,17,stingray,prop_stingray_interior_norpo_7210b5e2,,"Cruise control, electronic with set and resume speed",review_non_standard_row_without_rpo,
review_4b1dffb83736,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,17,stingray,prop_stingray_interior_norpo_7210b5e2,,"Cruise control, electronic with set and resume speed",review_non_standard_row_without_rpo,
review_4b1dffb83736,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,17,stingray,prop_stingray_interior_norpo_7210b5e2,,"Cruise control, electronic with set and resume speed",review_non_standard_row_without_rpo,
review_ebd7f36c345e,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,18,stingray,prop_stingray_interior_norpo_4bfa2d80,,"Door locks, power programmable with lockout protection",review_non_standard_row_without_rpo,
review_ebd7f36c345e,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,18,stingray,prop_stingray_interior_norpo_4bfa2d80,,"Door locks, power programmable with lockout protection",review_non_standard_row_without_rpo,
review_ebd7f36c345e,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,18,stingray,prop_stingray_interior_norpo_4bfa2d80,,"Door locks, power programmable with lockout protection",review_non_standard_row_without_rpo,
review_ebd7f36c345e,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,18,stingray,prop_stingray_interior_norpo_4bfa2d80,,"Door locks, power programmable with lockout protection",review_non_standard_row_without_rpo,
review_ebd7f36c345e,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,18,stingray,prop_stingray_interior_norpo_4bfa2d80,,"Door locks, power programmable with lockout protection",review_non_standard_row_without_rpo,
review_ebd7f36c345e,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,18,stingray,prop_stingray_interior_norpo_4bfa2d80,,"Door locks, power programmable with lockout protection",review_non_standard_row_without_rpo,
review_09a4dce377a0,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,19,stingray,prop_stingray_interior_norpo_b15202ae,,"Floor mats, carpeted",review_non_standard_row_without_rpo,
review_09a4dce377a0,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,19,stingray,prop_stingray_interior_norpo_b15202ae,,"Floor mats, carpeted",review_non_standard_row_without_rpo,
review_09a4dce377a0,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,19,stingray,prop_stingray_interior_norpo_b15202ae,,"Floor mats, carpeted",review_non_standard_row_without_rpo,
review_09a4dce377a0,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,19,stingray,prop_stingray_interior_norpo_b15202ae,,"Floor mats, carpeted",review_non_standard_row_without_rpo,
review_09a4dce377a0,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,19,stingray,prop_stingray_interior_norpo_b15202ae,,"Floor mats, carpeted",review_non_standard_row_without_rpo,
review_09a4dce377a0,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,19,stingray,prop_stingray_interior_norpo_b15202ae,,"Floor mats, carpeted",review_non_standard_row_without_rpo,
review_555c5f43b79e,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,21,stingray,prop_stingray_interior_norpo_0f66e4c2,,"Hatch release, push button open",review_non_standard_row_without_rpo,
review_555c5f43b79e,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,21,stingray,prop_stingray_interior_norpo_0f66e4c2,,"Hatch release, push button open",review_non_standard_row_without_rpo,
review_555c5f43b79e,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,21,stingray,prop_stingray_interior_norpo_0f66e4c2,,"Hatch release, push button open",review_non_standard_row_without_rpo,
review_555c5f43b79e,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,21,stingray,prop_stingray_interior_norpo_0f66e4c2,,"Hatch release, push button open",review_non_standard_row_without_rpo,
review_555c5f43b79e,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,21,stingray,prop_stingray_interior_norpo_0f66e4c2,,"Hatch release, push button open",review_non_standard_row_without_rpo,
review_555c5f43b79e,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,21,stingray,prop_stingray_interior_norpo_0f66e4c2,,"Hatch release, push button open",review_non_standard_row_without_rpo,
review_fbb84f9f5eb9,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,23,stingray,prop_stingray_interior_norpo_2d5b2f76,,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch",review_non_standard_row_without_rpo,
review_fbb84f9f5eb9,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,23,stingray,prop_stingray_interior_norpo_2d5b2f76,,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch",review_non_standard_row_without_rpo,
review_fbb84f9f5eb9,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,23,stingray,prop_stingray_interior_norpo_2d5b2f76,,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch",review_non_standard_row_without_rpo,
review_fbb84f9f5eb9,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,23,stingray,prop_stingray_interior_norpo_2d5b2f76,,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch",review_non_standard_row_without_rpo,
review_fbb84f9f5eb9,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,23,stingray,prop_stingray_interior_norpo_2d5b2f76,,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch",review_non_standard_row_without_rpo,
review_fbb84f9f5eb9,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,23,stingray,prop_stingray_interior_norpo_2d5b2f76,,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch",review_non_standard_row_without_rpo,
review_961341491ac0,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,25,stingray,prop_stingray_interior_norpo_4835e899,,"Lighting, interior, theater dimming",review_non_standard_row_without_rpo,
review_961341491ac0,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,25,stingray,prop_stingray_interior_norpo_4835e899,,"Lighting, interior, theater dimming",review_non_standard_row_without_rpo,
review_961341491ac0,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,25,stingray,prop_stingray_interior_norpo_4835e899,,"Lighting, interior, theater dimming",review_non_standard_row_without_rpo,
review_961341491ac0,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,25,stingray,prop_stingray_interior_norpo_4835e899,,"Lighting, interior, theater dimming",review_non_standard_row_without_rpo,
review_961341491ac0,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,25,stingray,prop_stingray_interior_norpo_4835e899,,"Lighting, interior, theater dimming",review_non_standard_row_without_rpo,
review_961341491ac0,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,25,stingray,prop_stingray_interior_norpo_4835e899,,"Lighting, interior, theater dimming",review_non_standard_row_without_rpo,
review_a4a1e75f5725,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,49,stingray,prop_stingray_interior_norpo_c87393cc,,"OnStar Basics (OnStar Fleet Basics for Fleet) Drive with confidence and convenience using core OnStar services, featuring built-in voice assistance, real-time navigation, and access to audio streaming apps. With your vehicle mobile app, you can seamlessly manage your vehicle by sending commands and enjoy peace of mind knowing Automatic Crash Response can connect you to help if you’re in need. 
1. Requires (UE1) OnStar. OnStar Basics is standard for 8 years; working electrical system, cell reception and GPS signal required. OnStar links to emergency services. Service coverage varies with conditions and location. Service availability, features and functionality vary by device and software version. Subject to user terms. See onstar.com for details and limitations. Removed with a ship-to of Guam, Puerto Rico or the Virgin Islands.",review_non_standard_row_without_rpo,
review_a4a1e75f5725,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,49,stingray,prop_stingray_interior_norpo_c87393cc,,"OnStar Basics (OnStar Fleet Basics for Fleet) Drive with confidence and convenience using core OnStar services, featuring built-in voice assistance, real-time navigation, and access to audio streaming apps. With your vehicle mobile app, you can seamlessly manage your vehicle by sending commands and enjoy peace of mind knowing Automatic Crash Response can connect you to help if you’re in need. 
1. Requires (UE1) OnStar. OnStar Basics is standard for 8 years; working electrical system, cell reception and GPS signal required. OnStar links to emergency services. Service coverage varies with conditions and location. Service availability, features and functionality vary by device and software version. Subject to user terms. See onstar.com for details and limitations. Removed with a ship-to of Guam, Puerto Rico or the Virgin Islands.",review_non_standard_row_without_rpo,
review_a4a1e75f5725,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,49,stingray,prop_stingray_interior_norpo_c87393cc,,"OnStar Basics (OnStar Fleet Basics for Fleet) Drive with confidence and convenience using core OnStar services, featuring built-in voice assistance, real-time navigation, and access to audio streaming apps. With your vehicle mobile app, you can seamlessly manage your vehicle by sending commands and enjoy peace of mind knowing Automatic Crash Response can connect you to help if you’re in need. 
1. Requires (UE1) OnStar. OnStar Basics is standard for 8 years; working electrical system, cell reception and GPS signal required. OnStar links to emergency services. Service coverage varies with conditions and location. Service availability, features and functionality vary by device and software version. Subject to user terms. See onstar.com for details and limitations. Removed with a ship-to of Guam, Puerto Rico or the Virgin Islands.",review_non_standard_row_without_rpo,
review_a4a1e75f5725,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,49,stingray,prop_stingray_interior_norpo_c87393cc,,"OnStar Basics (OnStar Fleet Basics for Fleet) Drive with confidence and convenience using core OnStar services, featuring built-in voice assistance, real-time navigation, and access to audio streaming apps. With your vehicle mobile app, you can seamlessly manage your vehicle by sending commands and enjoy peace of mind knowing Automatic Crash Response can connect you to help if you’re in need. 
1. Requires (UE1) OnStar. OnStar Basics is standard for 8 years; working electrical system, cell reception and GPS signal required. OnStar links to emergency services. Service coverage varies with conditions and location. Service availability, features and functionality vary by device and software version. Subject to user terms. See onstar.com for details and limitations. Removed with a ship-to of Guam, Puerto Rico or the Virgin Islands.",review_non_standard_row_without_rpo,
review_a4a1e75f5725,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,49,stingray,prop_stingray_interior_norpo_c87393cc,,"OnStar Basics (OnStar Fleet Basics for Fleet) Drive with confidence and convenience using core OnStar services, featuring built-in voice assistance, real-time navigation, and access to audio streaming apps. With your vehicle mobile app, you can seamlessly manage your vehicle by sending commands and enjoy peace of mind knowing Automatic Crash Response can connect you to help if you’re in need. 
1. Requires (UE1) OnStar. OnStar Basics is standard for 8 years; working electrical system, cell reception and GPS signal required. OnStar links to emergency services. Service coverage varies with conditions and location. Service availability, features and functionality vary by device and software version. Subject to user terms. See onstar.com for details and limitations. Removed with a ship-to of Guam, Puerto Rico or the Virgin Islands.",review_non_standard_row_without_rpo,
review_a4a1e75f5725,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,49,stingray,prop_stingray_interior_norpo_c87393cc,,"OnStar Basics (OnStar Fleet Basics for Fleet) Drive with confidence and convenience using core OnStar services, featuring built-in voice assistance, real-time navigation, and access to audio streaming apps. With your vehicle mobile app, you can seamlessly manage your vehicle by sending commands and enjoy peace of mind knowing Automatic Crash Response can connect you to help if you’re in need. 
1. Requires (UE1) OnStar. OnStar Basics is standard for 8 years; working electrical system, cell reception and GPS signal required. OnStar links to emergency services. Service coverage varies with conditions and location. Service availability, features and functionality vary by device and software version. Subject to user terms. See onstar.com for details and limitations. Removed with a ship-to of Guam, Puerto Rico or the Virgin Islands.",review_non_standard_row_without_rpo,
review_552dde6da5e5,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,57,stingray,prop_stingray_interior_norpo_bc2e6b81,,Remote vehicle starter system,review_non_standard_row_without_rpo,
review_552dde6da5e5,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,57,stingray,prop_stingray_interior_norpo_bc2e6b81,,Remote vehicle starter system,review_non_standard_row_without_rpo,
review_552dde6da5e5,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,57,stingray,prop_stingray_interior_norpo_bc2e6b81,,Remote vehicle starter system,review_non_standard_row_without_rpo,
review_552dde6da5e5,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,57,stingray,prop_stingray_interior_norpo_bc2e6b81,,Remote vehicle starter system,review_non_standard_row_without_rpo,
review_552dde6da5e5,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 1,57,stingray,prop_stingray_interior_norpo_bc2e6b81,,Remote vehicle starter system,review_non_standard_row_without_rpo,
