proposal_selectable_id,proposal_scope,proposal_status,source_sheet,model_key,section_family,orderable_rpo,ref_rpo,proposal_label,description,selectable_source,has_orderable_rpo,has_ref_rpo,review_status,source_ref_ids,notes,proposal_filter_status
prop_zr1x_exterior_rin,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,RIN,,"LPO, Rear Corvette script badge in Arctic White, Genuine Corvette Accessory","LPO, Rear Corvette script badge in Arctic White, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:35:19746e6d45|staging_variant_matrix_rows.csv:Exterior 4:35:561ceeda2d|staging_variant_matrix_rows.csv:Exterior 4:35:920146c71b|staging_variant_matrix_rows.csv:Exterior 4:35:a27f6753e0,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_rwh,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,RWH,,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory","LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:23:8a7cdbcc25|staging_variant_matrix_rows.csv:Exterior 4:23:b93c942241|staging_variant_matrix_rows.csv:Exterior 4:23:dde1cd7ef3|staging_variant_matrix_rows.csv:Exterior 4:23:fc16b6eb4e,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_rwj,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,RWJ,,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory","LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:25:326705ec1f|staging_variant_matrix_rows.csv:Exterior 4:25:957af6b7d4|staging_variant_matrix_rows.csv:Exterior 4:25:b6b887bb37|staging_variant_matrix_rows.csv:Exterior 4:25:f8c7d1b0e1,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_s47,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,S47,,"LPO, Chrome lug nuts, Genuine Corvette Accessory","LPO, Chrome lug nuts, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:43:23d8d809d1|staging_variant_matrix_rows.csv:Exterior 4:43:5892518ba4|staging_variant_matrix_rows.csv:Exterior 4:43:7107b15af8|staging_variant_matrix_rows.csv:Exterior 4:43:d73e40b5f8,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_sb9,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,SB9,,"NEW!  LPO, Hood and Roof Decal Package, Genuine Corvette Accessory","NEW!  LPO, Hood and Roof Decal Package, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:26:34e5d2a2e1|staging_variant_matrix_rows.csv:Exterior 4:26:4220038757|staging_variant_matrix_rows.csv:Exterior 4:26:b3645ddcb2|staging_variant_matrix_rows.csv:Exterior 4:26:cc029e2b56,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_sbt,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,SBT,,"LPO, Dual roof, adds transparent removable roof panel and includes (SC7) roof panel storage pouch, Genuine Corvette Accessories","LPO, Dual roof, adds transparent removable roof panel and includes (SC7) roof panel storage pouch, Genuine Corvette Accessories",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:34:0e022a760e|staging_variant_matrix_rows.csv:Exterior 4:34:6fc69ab388|staging_variant_matrix_rows.csv:Exterior 4:34:9de64902ea|staging_variant_matrix_rows.csv:Exterior 4:34:b640b9bac5,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_sda,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,SDA,,"LPO, Black recovery hook, Genuine Corvette Accessory","LPO, Black recovery hook, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:33:0bb0f422d1|staging_variant_matrix_rows.csv:Exterior 4:33:1188535d7e|staging_variant_matrix_rows.csv:Exterior 4:33:39f80313c3|staging_variant_matrix_rows.csv:Exterior 4:33:5172c5c43b,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_sfe,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,SFE,,"LPO, Chrome wheel locks, Genuine Corvette Accessory","LPO, Chrome wheel locks, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:41:06362d0759|staging_variant_matrix_rows.csv:Exterior 4:41:25628c068a|staging_variant_matrix_rows.csv:Exterior 4:41:b475b33c78|staging_variant_matrix_rows.csv:Exterior 4:41:f877f00f1d,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_sfz,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,SFZ,,"LPO, Dark Stealth crossed flags emblems, front and rear on Z06 models, front and rear on Grand Sport, Z06, ZR1 and ZR1X models, Genuine Corvette Accessory","LPO, Dark Stealth crossed flags emblems, front and rear on Z06 models, front and rear on Grand Sport, Z06, ZR1 and ZR1X models, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:27:2c46a69eec|staging_variant_matrix_rows.csv:Exterior 4:27:300489233a|staging_variant_matrix_rows.csv:Exterior 4:27:3757932554|staging_variant_matrix_rows.csv:Exterior 4:27:89ef2c73a2,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_sig,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,SIG,,"LPO, Spoiler extension, clear smoked center bridge with Jake logo, Genuine Corvette Accessory","LPO, Spoiler extension, clear smoked center bridge with Jake logo, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:38:4eec1c9d8c|staging_variant_matrix_rows.csv:Exterior 4:38:9fb6d557c2|staging_variant_matrix_rows.csv:Exterior 4:38:a5b88a10ee|staging_variant_matrix_rows.csv:Exterior 4:38:f5e420fbe1,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_sl8,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,SL8,,"LPO, Rear Corvette script badge in Edge Red, Genuine Corvette Accessory","LPO, Rear Corvette script badge in Edge Red, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:36:af8ddc9c63|staging_variant_matrix_rows.csv:Exterior 4:36:bc83d1ca8b|staging_variant_matrix_rows.csv:Exterior 4:36:d5228d23e7|staging_variant_matrix_rows.csv:Exterior 4:36:f8d7e5ea4c,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_sof,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,SOF,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Edge Blue-painted forged aluminum","Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Edge Blue-painted forged aluminum",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:70:1e09d5edfe|staging_variant_matrix_rows.csv:Exterior 4:70:2e0726db8d|staging_variant_matrix_rows.csv:Exterior 4:70:584f9e7b53|staging_variant_matrix_rows.csv:Exterior 4:70:bae94d3007,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_sog,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,SOG,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Carbon Flash-painted forged aluminum","Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Carbon Flash-painted forged aluminum",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:71:38f053ed44|staging_variant_matrix_rows.csv:Exterior 4:71:440b4d4596|staging_variant_matrix_rows.csv:Exterior 4:71:9f39e93b1e|staging_variant_matrix_rows.csv:Exterior 4:71:f2d3fa54f2,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_soh,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,SOH,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Bright machined forged aluminum","Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Bright machined forged aluminum",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:72:01606ed15d|staging_variant_matrix_rows.csv:Exterior 4:72:082b40c62b|staging_variant_matrix_rows.csv:Exterior 4:72:5e33985471|staging_variant_matrix_rows.csv:Exterior 4:72:aee0cd303d,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_spy,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,SPY,,"LPO, Black lug nuts, Genuine Corvette Accessory","LPO, Black lug nuts, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:42:68e59c4784|staging_variant_matrix_rows.csv:Exterior 4:42:baad39682f|staging_variant_matrix_rows.csv:Exterior 4:42:d326c1b661|staging_variant_matrix_rows.csv:Exterior 4:42:d700432c42,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_spz,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,SPZ,,"LPO, Black wheel locks, Genuine Corvette Accessory","LPO, Black wheel locks, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:40:0564eddae8|staging_variant_matrix_rows.csv:Exterior 4:40:07ebaf8c1e|staging_variant_matrix_rows.csv:Exterior 4:40:a17655741b|staging_variant_matrix_rows.csv:Exterior 4:40:f9b3577d21,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_su1,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,SU1,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 10-spoke, visible carbon fiber","Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 10-spoke, visible carbon fiber",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:73:9b0b2f55c5|staging_variant_matrix_rows.csv:Exterior 4:73:e06968e514|staging_variant_matrix_rows.csv:Exterior 4:73:f14deb7032|staging_variant_matrix_rows.csv:Exterior 4:73:fdc9e407d7,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_tom,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,TOM,,"ZR1 Carbon Fiber Aero Package, visible carbon fiber, includes carbon fiber high-wing spoiler, dive planes, and tall hood spoiler","ZR1 Carbon Fiber Aero Package, visible carbon fiber, includes carbon fiber high-wing spoiler, dive planes, and tall hood spoiler",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:5:037b6a9524|staging_variant_matrix_rows.csv:Exterior 4:5:5511210bca|staging_variant_matrix_rows.csv:Exterior 4:5:7cc4e39495|staging_variant_matrix_rows.csv:Exterior 4:5:dfd71ad346|staging_variant_matrix_rows.csv:Exterior 4:6:0bb88b1583|staging_variant_matrix_rows.csv:Exterior 4:6:7a21504837|staging_variant_matrix_rows.csv:Exterior 4:6:8ae4f3aaf3|staging_variant_matrix_rows.csv:Exterior 4:6:ac20ca4cbb,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_vk3,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,VK3,,"License plate bracket, front","License plate bracket, front",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:21:102c82fa1e|staging_variant_matrix_rows.csv:Exterior 4:21:374bf66fea|staging_variant_matrix_rows.csv:Exterior 4:21:7c3be430b5|staging_variant_matrix_rows.csv:Exterior 4:21:fb29ee4619,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_vtb,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,VTB,,"LPO, Rear fascia/roof storage protector in Black with embroidered crossed flags logo, Genuine Corvette Accessory","LPO, Rear fascia/roof storage protector in Black with embroidered crossed flags logo, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:29:73d77072ae|staging_variant_matrix_rows.csv:Exterior 4:29:891b44c79c|staging_variant_matrix_rows.csv:Exterior 4:29:9ba8fa8d34|staging_variant_matrix_rows.csv:Exterior 4:29:e3642a2fa2,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_vwe,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,VWE,,"LPO, Front radiator grille screens, Genuine Corvette Accessory","LPO, Front radiator grille screens, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:30:57e20f7371|staging_variant_matrix_rows.csv:Exterior 4:30:9381d1612a|staging_variant_matrix_rows.csv:Exterior 4:30:9b85cb7b15|staging_variant_matrix_rows.csv:Exterior 4:30:bbbb3a8022,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_vwt,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,VWT,,"LPO, Insect protection grille screen, Genuine Corvette Accessory","LPO, Insect protection grille screen, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:31:2629710fcd|staging_variant_matrix_rows.csv:Exterior 4:31:47d25126a6|staging_variant_matrix_rows.csv:Exterior 4:31:5a286b96c0|staging_variant_matrix_rows.csv:Exterior 4:31:be936da86e,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
