source_ref_id,source_file,source_sheet,source_row,source_column_or_cell_range,source_field,raw_value,raw_status,orderable_rpo,ref_rpo,source_detail_raw
staging_variant_matrix_rows.csv:Mechanical 2:25:f5858733ce,staging_variant_matrix_rows.csv,Mechanical 2,25,grand_sport_2lt_e07,variant_matrix_row,"Emissions override, Federal (for vehicles ordered by dealers in Federal emission states with (YF5) or (NE1) emissions - Not required for vehicles being shipped to California, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont or Washington)
1. Requires (YF5) California state emissions requirements or (NE1) Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont or Washington state emissions requirements.",A1,NC7,,"Emissions override, Federal (for vehicles ordered by dealers in Federal emission states with (YF5) or (NE1) emissions - Not required for vehicles being shipped to California, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont or Washington)
1. Requires (YF5) California state emissions requirements or (NE1) Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont or Washington state emissions requirements."
staging_variant_matrix_rows.csv:Mechanical 2:27:1ffb899185,staging_variant_matrix_rows.csv,Mechanical 2,27,grand_sport_1lt_e67,variant_matrix_row,"Coupe Engine Appearance Package, includes carbon fiber trim, (D3V) engine lighting and (SL9) engine specification plaque, LPO",--,B6P,,"Coupe Engine Appearance Package, includes carbon fiber trim, (D3V) engine lighting and (SL9) engine specification plaque, LPO"
staging_variant_matrix_rows.csv:Mechanical 2:27:28c7741870,staging_variant_matrix_rows.csv,Mechanical 2,27,grand_sport_3lt_e07,variant_matrix_row,"Coupe Engine Appearance Package, includes carbon fiber trim, (D3V) engine lighting and (SL9) engine specification plaque, LPO",A,B6P,,"Coupe Engine Appearance Package, includes carbon fiber trim, (D3V) engine lighting and (SL9) engine specification plaque, LPO"
staging_variant_matrix_rows.csv:Mechanical 2:27:7fcbe51c7c,staging_variant_matrix_rows.csv,Mechanical 2,27,grand_sport_2lt_e67,variant_matrix_row,"Coupe Engine Appearance Package, includes carbon fiber trim, (D3V) engine lighting and (SL9) engine specification plaque, LPO",--,B6P,,"Coupe Engine Appearance Package, includes carbon fiber trim, (D3V) engine lighting and (SL9) engine specification plaque, LPO"
staging_variant_matrix_rows.csv:Mechanical 2:27:815abc2ceb,staging_variant_matrix_rows.csv,Mechanical 2,27,grand_sport_1lt_e07,variant_matrix_row,"Coupe Engine Appearance Package, includes carbon fiber trim, (D3V) engine lighting and (SL9) engine specification plaque, LPO",A,B6P,,"Coupe Engine Appearance Package, includes carbon fiber trim, (D3V) engine lighting and (SL9) engine specification plaque, LPO"
staging_variant_matrix_rows.csv:Mechanical 2:27:d2a66dfa83,staging_variant_matrix_rows.csv,Mechanical 2,27,grand_sport_3lt_e67,variant_matrix_row,"Coupe Engine Appearance Package, includes carbon fiber trim, (D3V) engine lighting and (SL9) engine specification plaque, LPO",--,B6P,,"Coupe Engine Appearance Package, includes carbon fiber trim, (D3V) engine lighting and (SL9) engine specification plaque, LPO"
staging_variant_matrix_rows.csv:Mechanical 2:27:e97146e153,staging_variant_matrix_rows.csv,Mechanical 2,27,grand_sport_2lt_e07,variant_matrix_row,"Coupe Engine Appearance Package, includes carbon fiber trim, (D3V) engine lighting and (SL9) engine specification plaque, LPO",A,B6P,,"Coupe Engine Appearance Package, includes carbon fiber trim, (D3V) engine lighting and (SL9) engine specification plaque, LPO"
staging_variant_matrix_rows.csv:Mechanical 2:28:0372d473e9,staging_variant_matrix_rows.csv,Mechanical 2,28,grand_sport_2lt_e67,variant_matrix_row,"Convertible Engine Appearance Package, includes window under tonneau cover, (BC7) Black LS6 engine cover and (SL9) engine specification plaque, LPO",A,ZZ3,,"Convertible Engine Appearance Package, includes window under tonneau cover, (BC7) Black LS6 engine cover and (SL9) engine specification plaque, LPO"
staging_variant_matrix_rows.csv:Mechanical 2:28:1b82971362,staging_variant_matrix_rows.csv,Mechanical 2,28,grand_sport_3lt_e67,variant_matrix_row,"Convertible Engine Appearance Package, includes window under tonneau cover, (BC7) Black LS6 engine cover and (SL9) engine specification plaque, LPO",A,ZZ3,,"Convertible Engine Appearance Package, includes window under tonneau cover, (BC7) Black LS6 engine cover and (SL9) engine specification plaque, LPO"
staging_variant_matrix_rows.csv:Mechanical 2:28:29a6a49c82,staging_variant_matrix_rows.csv,Mechanical 2,28,grand_sport_1lt_e67,variant_matrix_row,"Convertible Engine Appearance Package, includes window under tonneau cover, (BC7) Black LS6 engine cover and (SL9) engine specification plaque, LPO",A,ZZ3,,"Convertible Engine Appearance Package, includes window under tonneau cover, (BC7) Black LS6 engine cover and (SL9) engine specification plaque, LPO"
staging_variant_matrix_rows.csv:Mechanical 2:28:404d746968,staging_variant_matrix_rows.csv,Mechanical 2,28,grand_sport_3lt_e07,variant_matrix_row,"Convertible Engine Appearance Package, includes window under tonneau cover, (BC7) Black LS6 engine cover and (SL9) engine specification plaque, LPO",--,ZZ3,,"Convertible Engine Appearance Package, includes window under tonneau cover, (BC7) Black LS6 engine cover and (SL9) engine specification plaque, LPO"
staging_variant_matrix_rows.csv:Mechanical 2:28:5f6a268973,staging_variant_matrix_rows.csv,Mechanical 2,28,grand_sport_2lt_e07,variant_matrix_row,"Convertible Engine Appearance Package, includes window under tonneau cover, (BC7) Black LS6 engine cover and (SL9) engine specification plaque, LPO",--,ZZ3,,"Convertible Engine Appearance Package, includes window under tonneau cover, (BC7) Black LS6 engine cover and (SL9) engine specification plaque, LPO"
staging_variant_matrix_rows.csv:Mechanical 2:28:b345d43d2e,staging_variant_matrix_rows.csv,Mechanical 2,28,grand_sport_1lt_e07,variant_matrix_row,"Convertible Engine Appearance Package, includes window under tonneau cover, (BC7) Black LS6 engine cover and (SL9) engine specification plaque, LPO",--,ZZ3,,"Convertible Engine Appearance Package, includes window under tonneau cover, (BC7) Black LS6 engine cover and (SL9) engine specification plaque, LPO"
staging_variant_matrix_rows.csv:Mechanical 2:30:0245e5a4b7,staging_variant_matrix_rows.csv,Mechanical 2,30,grand_sport_1lt_e07,variant_matrix_row,"NEW!  LS6 engine cover, Blue
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package.",A1,BC4,,"NEW!  LS6 engine cover, Blue
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package."
staging_variant_matrix_rows.csv:Mechanical 2:30:15162e25a4,staging_variant_matrix_rows.csv,Mechanical 2,30,grand_sport_2lt_e07,variant_matrix_row,"NEW!  LS6 engine cover, Blue
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package.",A1,BC4,,"NEW!  LS6 engine cover, Blue
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package."
staging_variant_matrix_rows.csv:Mechanical 2:30:2a1a2c0048,staging_variant_matrix_rows.csv,Mechanical 2,30,grand_sport_2lt_e67,variant_matrix_row,"NEW!  LS6 engine cover, Blue
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package.",A2,BC4,,"NEW!  LS6 engine cover, Blue
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package."
staging_variant_matrix_rows.csv:Mechanical 2:30:4982629dfe,staging_variant_matrix_rows.csv,Mechanical 2,30,grand_sport_1lt_e67,variant_matrix_row,"NEW!  LS6 engine cover, Blue
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package.",A2,BC4,,"NEW!  LS6 engine cover, Blue
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package."
staging_variant_matrix_rows.csv:Mechanical 2:30:72b567a987,staging_variant_matrix_rows.csv,Mechanical 2,30,grand_sport_3lt_e67,variant_matrix_row,"NEW!  LS6 engine cover, Blue
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package.",A2,BC4,,"NEW!  LS6 engine cover, Blue
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package."
staging_variant_matrix_rows.csv:Mechanical 2:30:734bac5e8e,staging_variant_matrix_rows.csv,Mechanical 2,30,grand_sport_3lt_e07,variant_matrix_row,"NEW!  LS6 engine cover, Blue
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package.",A1,BC4,,"NEW!  LS6 engine cover, Blue
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package."
staging_variant_matrix_rows.csv:Mechanical 2:31:0541105c5b,staging_variant_matrix_rows.csv,Mechanical 2,31,grand_sport_3lt_e67,variant_matrix_row,"LS6 engine cover, Edge Red
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package.",A2,BCP,,"LS6 engine cover, Edge Red
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package."
staging_variant_matrix_rows.csv:Mechanical 2:31:3b5f01e37f,staging_variant_matrix_rows.csv,Mechanical 2,31,grand_sport_3lt_e07,variant_matrix_row,"LS6 engine cover, Edge Red
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package.",A1,BCP,,"LS6 engine cover, Edge Red
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package."
staging_variant_matrix_rows.csv:Mechanical 2:31:3c82c2470a,staging_variant_matrix_rows.csv,Mechanical 2,31,grand_sport_2lt_e67,variant_matrix_row,"LS6 engine cover, Edge Red
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package.",A2,BCP,,"LS6 engine cover, Edge Red
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package."
staging_variant_matrix_rows.csv:Mechanical 2:31:740675b98c,staging_variant_matrix_rows.csv,Mechanical 2,31,grand_sport_1lt_e07,variant_matrix_row,"LS6 engine cover, Edge Red
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package.",A1,BCP,,"LS6 engine cover, Edge Red
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package."
staging_variant_matrix_rows.csv:Mechanical 2:31:c1b40b8ff8,staging_variant_matrix_rows.csv,Mechanical 2,31,grand_sport_2lt_e07,variant_matrix_row,"LS6 engine cover, Edge Red
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package.",A1,BCP,,"LS6 engine cover, Edge Red
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package."
staging_variant_matrix_rows.csv:Mechanical 2:31:f42155d578,staging_variant_matrix_rows.csv,Mechanical 2,31,grand_sport_1lt_e67,variant_matrix_row,"LS6 engine cover, Edge Red
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package.",A2,BCP,,"LS6 engine cover, Edge Red
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package."
staging_variant_matrix_rows.csv:Mechanical 2:32:269331fff6,staging_variant_matrix_rows.csv,Mechanical 2,32,grand_sport_2lt_e07,variant_matrix_row,"LS6 engine cover, Sterling Silver-painted
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package.",A1,BCS,,"LS6 engine cover, Sterling Silver-painted
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package."
staging_variant_matrix_rows.csv:Mechanical 2:32:411e60420e,staging_variant_matrix_rows.csv,Mechanical 2,32,grand_sport_3lt_e07,variant_matrix_row,"LS6 engine cover, Sterling Silver-painted
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package.",A1,BCS,,"LS6 engine cover, Sterling Silver-painted
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package."
staging_variant_matrix_rows.csv:Mechanical 2:32:82fb40431a,staging_variant_matrix_rows.csv,Mechanical 2,32,grand_sport_1lt_e07,variant_matrix_row,"LS6 engine cover, Sterling Silver-painted
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package.",A1,BCS,,"LS6 engine cover, Sterling Silver-painted
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package."
staging_variant_matrix_rows.csv:Mechanical 2:32:ae40fef37d,staging_variant_matrix_rows.csv,Mechanical 2,32,grand_sport_3lt_e67,variant_matrix_row,"LS6 engine cover, Sterling Silver-painted
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package.",A2,BCS,,"LS6 engine cover, Sterling Silver-painted
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package."
staging_variant_matrix_rows.csv:Mechanical 2:32:af5b0336b7,staging_variant_matrix_rows.csv,Mechanical 2,32,grand_sport_1lt_e67,variant_matrix_row,"LS6 engine cover, Sterling Silver-painted
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package.",A2,BCS,,"LS6 engine cover, Sterling Silver-painted
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package."
staging_variant_matrix_rows.csv:Mechanical 2:32:c1945636b1,staging_variant_matrix_rows.csv,Mechanical 2,32,grand_sport_2lt_e67,variant_matrix_row,"LS6 engine cover, Sterling Silver-painted
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package.",A2,BCS,,"LS6 engine cover, Sterling Silver-painted
1. Includes (D3V) engine lighting.
2. Requires (ZZ3) Convertible Engine Appearance Package."
staging_variant_matrix_rows.csv:Mechanical 2:33:15365bde2e,staging_variant_matrix_rows.csv,Mechanical 2,33,grand_sport_3lt_e67,variant_matrix_row,"Engine lighting
1. Included with (B6P) Coupe Engine Appearance Package or (BC4/BCP/BCS) LS6 engine covers.",--,D3V,,"Engine lighting
1. Included with (B6P) Coupe Engine Appearance Package or (BC4/BCP/BCS) LS6 engine covers."
staging_variant_matrix_rows.csv:Mechanical 2:33:22a509b184,staging_variant_matrix_rows.csv,Mechanical 2,33,grand_sport_1lt_e67,variant_matrix_row,"Engine lighting
1. Included with (B6P) Coupe Engine Appearance Package or (BC4/BCP/BCS) LS6 engine covers.",--,D3V,,"Engine lighting
1. Included with (B6P) Coupe Engine Appearance Package or (BC4/BCP/BCS) LS6 engine covers."
staging_variant_matrix_rows.csv:Mechanical 2:33:444f09a1ab,staging_variant_matrix_rows.csv,Mechanical 2,33,grand_sport_1lt_e07,variant_matrix_row,"Engine lighting
1. Included with (B6P) Coupe Engine Appearance Package or (BC4/BCP/BCS) LS6 engine covers.",A1,D3V,,"Engine lighting
1. Included with (B6P) Coupe Engine Appearance Package or (BC4/BCP/BCS) LS6 engine covers."
staging_variant_matrix_rows.csv:Mechanical 2:33:48a256fb5e,staging_variant_matrix_rows.csv,Mechanical 2,33,grand_sport_3lt_e07,variant_matrix_row,"Engine lighting
1. Included with (B6P) Coupe Engine Appearance Package or (BC4/BCP/BCS) LS6 engine covers.",A1,D3V,,"Engine lighting
1. Included with (B6P) Coupe Engine Appearance Package or (BC4/BCP/BCS) LS6 engine covers."
staging_variant_matrix_rows.csv:Mechanical 2:33:4c69465d9c,staging_variant_matrix_rows.csv,Mechanical 2,33,grand_sport_2lt_e07,variant_matrix_row,"Engine lighting
1. Included with (B6P) Coupe Engine Appearance Package or (BC4/BCP/BCS) LS6 engine covers.",A1,D3V,,"Engine lighting
1. Included with (B6P) Coupe Engine Appearance Package or (BC4/BCP/BCS) LS6 engine covers."
staging_variant_matrix_rows.csv:Mechanical 2:33:fd5ff02448,staging_variant_matrix_rows.csv,Mechanical 2,33,grand_sport_2lt_e67,variant_matrix_row,"Engine lighting
1. Included with (B6P) Coupe Engine Appearance Package or (BC4/BCP/BCS) LS6 engine covers.",--,D3V,,"Engine lighting
1. Included with (B6P) Coupe Engine Appearance Package or (BC4/BCP/BCS) LS6 engine covers."
staging_variant_matrix_rows.csv:Mechanical 2:35:3c1dac2e36,staging_variant_matrix_rows.csv,Mechanical 2,35,grand_sport_2lt_e07,variant_matrix_row,"NEW!  Exhaust, quad center exit
1. Included with (FEY) Z52 Track Performance Package.",A1,WUB,,"NEW!  Exhaust, quad center exit
1. Included with (FEY) Z52 Track Performance Package."
staging_variant_matrix_rows.csv:Mechanical 2:35:a3b642ec20,staging_variant_matrix_rows.csv,Mechanical 2,35,grand_sport_1lt_e67,variant_matrix_row,"NEW!  Exhaust, quad center exit
1. Included with (FEY) Z52 Track Performance Package.",A1,WUB,,"NEW!  Exhaust, quad center exit
1. Included with (FEY) Z52 Track Performance Package."
staging_variant_matrix_rows.csv:Mechanical 2:35:b0fc8a2b16,staging_variant_matrix_rows.csv,Mechanical 2,35,grand_sport_3lt_e67,variant_matrix_row,"NEW!  Exhaust, quad center exit
1. Included with (FEY) Z52 Track Performance Package.",A1,WUB,,"NEW!  Exhaust, quad center exit
1. Included with (FEY) Z52 Track Performance Package."
staging_variant_matrix_rows.csv:Mechanical 2:35:bad96bd02f,staging_variant_matrix_rows.csv,Mechanical 2,35,grand_sport_2lt_e67,variant_matrix_row,"NEW!  Exhaust, quad center exit
1. Included with (FEY) Z52 Track Performance Package.",A1,WUB,,"NEW!  Exhaust, quad center exit
1. Included with (FEY) Z52 Track Performance Package."
staging_variant_matrix_rows.csv:Mechanical 2:35:be2ce96ce6,staging_variant_matrix_rows.csv,Mechanical 2,35,grand_sport_1lt_e07,variant_matrix_row,"NEW!  Exhaust, quad center exit
1. Included with (FEY) Z52 Track Performance Package.",A1,WUB,,"NEW!  Exhaust, quad center exit
1. Included with (FEY) Z52 Track Performance Package."
staging_variant_matrix_rows.csv:Mechanical 2:35:d7ebc8315a,staging_variant_matrix_rows.csv,Mechanical 2,35,grand_sport_3lt_e07,variant_matrix_row,"NEW!  Exhaust, quad center exit
1. Included with (FEY) Z52 Track Performance Package.",A1,WUB,,"NEW!  Exhaust, quad center exit
1. Included with (FEY) Z52 Track Performance Package."
staging_variant_matrix_rows.csv:Mechanical 2:37:1e82157e39,staging_variant_matrix_rows.csv,Mechanical 2,37,grand_sport_1lt_e67,variant_matrix_row,"NEW!  Exhaust tips, bright, center, quad, exposed
1. Requires (WUB) quad center exit exhaust.",A1,NWI,,"NEW!  Exhaust tips, bright, center, quad, exposed
1. Requires (WUB) quad center exit exhaust."
staging_variant_matrix_rows.csv:Mechanical 2:37:6f5ce62e41,staging_variant_matrix_rows.csv,Mechanical 2,37,grand_sport_3lt_e07,variant_matrix_row,"NEW!  Exhaust tips, bright, center, quad, exposed
1. Requires (WUB) quad center exit exhaust.",A1,NWI,,"NEW!  Exhaust tips, bright, center, quad, exposed
1. Requires (WUB) quad center exit exhaust."
staging_variant_matrix_rows.csv:Mechanical 2:37:6fc8faebed,staging_variant_matrix_rows.csv,Mechanical 2,37,grand_sport_2lt_e67,variant_matrix_row,"NEW!  Exhaust tips, bright, center, quad, exposed
1. Requires (WUB) quad center exit exhaust.",A1,NWI,,"NEW!  Exhaust tips, bright, center, quad, exposed
1. Requires (WUB) quad center exit exhaust."
staging_variant_matrix_rows.csv:Mechanical 2:37:846e09394f,staging_variant_matrix_rows.csv,Mechanical 2,37,grand_sport_3lt_e67,variant_matrix_row,"NEW!  Exhaust tips, bright, center, quad, exposed
1. Requires (WUB) quad center exit exhaust.",A1,NWI,,"NEW!  Exhaust tips, bright, center, quad, exposed
1. Requires (WUB) quad center exit exhaust."
staging_variant_matrix_rows.csv:Mechanical 2:37:896317b995,staging_variant_matrix_rows.csv,Mechanical 2,37,grand_sport_1lt_e07,variant_matrix_row,"NEW!  Exhaust tips, bright, center, quad, exposed
1. Requires (WUB) quad center exit exhaust.",A1,NWI,,"NEW!  Exhaust tips, bright, center, quad, exposed
1. Requires (WUB) quad center exit exhaust."
staging_variant_matrix_rows.csv:Mechanical 2:37:a0bf4aaea5,staging_variant_matrix_rows.csv,Mechanical 2,37,grand_sport_2lt_e07,variant_matrix_row,"NEW!  Exhaust tips, bright, center, quad, exposed
1. Requires (WUB) quad center exit exhaust.",A1,NWI,,"NEW!  Exhaust tips, bright, center, quad, exposed
1. Requires (WUB) quad center exit exhaust."
staging_variant_matrix_rows.csv:Mechanical 2:39:1859e629e8,staging_variant_matrix_rows.csv,Mechanical 2,39,grand_sport_2lt_e67,variant_matrix_row,"LPO, Visible carbon fiber engine cross brace with Jake logo, Genuine Corvette Accessory",--,SLN,,"LPO, Visible carbon fiber engine cross brace with Jake logo, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Mechanical 2:39:1e506077a3,staging_variant_matrix_rows.csv,Mechanical 2,39,grand_sport_3lt_e67,variant_matrix_row,"LPO, Visible carbon fiber engine cross brace with Jake logo, Genuine Corvette Accessory",--,SLN,,"LPO, Visible carbon fiber engine cross brace with Jake logo, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Mechanical 2:39:2449e76321,staging_variant_matrix_rows.csv,Mechanical 2,39,grand_sport_1lt_e07,variant_matrix_row,"LPO, Visible carbon fiber engine cross brace with Jake logo, Genuine Corvette Accessory",A/D,SLN,,"LPO, Visible carbon fiber engine cross brace with Jake logo, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Mechanical 2:39:66c160c1b0,staging_variant_matrix_rows.csv,Mechanical 2,39,grand_sport_2lt_e07,variant_matrix_row,"LPO, Visible carbon fiber engine cross brace with Jake logo, Genuine Corvette Accessory",A/D,SLN,,"LPO, Visible carbon fiber engine cross brace with Jake logo, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Mechanical 2:39:e35efbec10,staging_variant_matrix_rows.csv,Mechanical 2,39,grand_sport_3lt_e07,variant_matrix_row,"LPO, Visible carbon fiber engine cross brace with Jake logo, Genuine Corvette Accessory",A/D,SLN,,"LPO, Visible carbon fiber engine cross brace with Jake logo, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Mechanical 2:39:f1e1b89043,staging_variant_matrix_rows.csv,Mechanical 2,39,grand_sport_1lt_e67,variant_matrix_row,"LPO, Visible carbon fiber engine cross brace with Jake logo, Genuine Corvette Accessory",--,SLN,,"LPO, Visible carbon fiber engine cross brace with Jake logo, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Mechanical 2:40:09c61a1fe4,staging_variant_matrix_rows.csv,Mechanical 2,40,grand_sport_1lt_e07,variant_matrix_row,"LPO, Engine Bay closeout graphics, Genuine Corvette Accessory",A/D,VUP,,"LPO, Engine Bay closeout graphics, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Mechanical 2:40:14cabc4c80,staging_variant_matrix_rows.csv,Mechanical 2,40,grand_sport_3lt_e07,variant_matrix_row,"LPO, Engine Bay closeout graphics, Genuine Corvette Accessory",A/D,VUP,,"LPO, Engine Bay closeout graphics, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Mechanical 2:40:17b68d196b,staging_variant_matrix_rows.csv,Mechanical 2,40,grand_sport_3lt_e67,variant_matrix_row,"LPO, Engine Bay closeout graphics, Genuine Corvette Accessory",--,VUP,,"LPO, Engine Bay closeout graphics, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Mechanical 2:40:4f721eb9e4,staging_variant_matrix_rows.csv,Mechanical 2,40,grand_sport_2lt_e67,variant_matrix_row,"LPO, Engine Bay closeout graphics, Genuine Corvette Accessory",--,VUP,,"LPO, Engine Bay closeout graphics, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Mechanical 2:40:8225be9479,staging_variant_matrix_rows.csv,Mechanical 2,40,grand_sport_1lt_e67,variant_matrix_row,"LPO, Engine Bay closeout graphics, Genuine Corvette Accessory",--,VUP,,"LPO, Engine Bay closeout graphics, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Mechanical 2:40:8d9b7cdeef,staging_variant_matrix_rows.csv,Mechanical 2,40,grand_sport_2lt_e07,variant_matrix_row,"LPO, Engine Bay closeout graphics, Genuine Corvette Accessory",A/D,VUP,,"LPO, Engine Bay closeout graphics, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Mechanical 2:41:1f672846b1,staging_variant_matrix_rows.csv,Mechanical 2,41,grand_sport_1lt_e67,variant_matrix_row,"LPO, Engine specification plaque, Genuine Corvette Accessory
1. Included with (B6P/ZZ3) Engine Appearance Package.",A/D1,SL9,,"LPO, Engine specification plaque, Genuine Corvette Accessory
1. Included with (B6P/ZZ3) Engine Appearance Package."
staging_variant_matrix_rows.csv:Mechanical 2:41:2ecd7a23e9,staging_variant_matrix_rows.csv,Mechanical 2,41,grand_sport_1lt_e07,variant_matrix_row,"LPO, Engine specification plaque, Genuine Corvette Accessory
1. Included with (B6P/ZZ3) Engine Appearance Package.",A/D1,SL9,,"LPO, Engine specification plaque, Genuine Corvette Accessory
1. Included with (B6P/ZZ3) Engine Appearance Package."
staging_variant_matrix_rows.csv:Mechanical 2:41:54ad1d2a58,staging_variant_matrix_rows.csv,Mechanical 2,41,grand_sport_2lt_e67,variant_matrix_row,"LPO, Engine specification plaque, Genuine Corvette Accessory
1. Included with (B6P/ZZ3) Engine Appearance Package.",A/D1,SL9,,"LPO, Engine specification plaque, Genuine Corvette Accessory
1. Included with (B6P/ZZ3) Engine Appearance Package."
staging_variant_matrix_rows.csv:Mechanical 2:41:949f018f21,staging_variant_matrix_rows.csv,Mechanical 2,41,grand_sport_3lt_e07,variant_matrix_row,"LPO, Engine specification plaque, Genuine Corvette Accessory
1. Included with (B6P/ZZ3) Engine Appearance Package.",A/D1,SL9,,"LPO, Engine specification plaque, Genuine Corvette Accessory
1. Included with (B6P/ZZ3) Engine Appearance Package."
staging_variant_matrix_rows.csv:Mechanical 2:41:c12592bdea,staging_variant_matrix_rows.csv,Mechanical 2,41,grand_sport_3lt_e67,variant_matrix_row,"LPO, Engine specification plaque, Genuine Corvette Accessory
1. Included with (B6P/ZZ3) Engine Appearance Package.",A/D1,SL9,,"LPO, Engine specification plaque, Genuine Corvette Accessory
1. Included with (B6P/ZZ3) Engine Appearance Package."
staging_variant_matrix_rows.csv:Mechanical 2:41:eb1c84cf43,staging_variant_matrix_rows.csv,Mechanical 2,41,grand_sport_2lt_e07,variant_matrix_row,"LPO, Engine specification plaque, Genuine Corvette Accessory
1. Included with (B6P/ZZ3) Engine Appearance Package.",A/D1,SL9,,"LPO, Engine specification plaque, Genuine Corvette Accessory
1. Included with (B6P/ZZ3) Engine Appearance Package."
staging_variant_matrix_rows.csv:Mechanical 2:42:02eee6be5b,staging_variant_matrix_rows.csv,Mechanical 2,42,grand_sport_1lt_e07,variant_matrix_row,"LPO, Rear hatch strut bracket, Edge Red, Genuine Corvette Accessory",A/D,SLK,,"LPO, Rear hatch strut bracket, Edge Red, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Mechanical 2:42:6e54abb3d6,staging_variant_matrix_rows.csv,Mechanical 2,42,grand_sport_3lt_e67,variant_matrix_row,"LPO, Rear hatch strut bracket, Edge Red, Genuine Corvette Accessory",--,SLK,,"LPO, Rear hatch strut bracket, Edge Red, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Mechanical 2:42:7eeab8c492,staging_variant_matrix_rows.csv,Mechanical 2,42,grand_sport_3lt_e07,variant_matrix_row,"LPO, Rear hatch strut bracket, Edge Red, Genuine Corvette Accessory",A/D,SLK,,"LPO, Rear hatch strut bracket, Edge Red, Genuine Corvette Accessory"
